layer,position,alpha,n,rmse,bias,rmse_debiased,medae,rho,within2x
37,T1,100.0,192,1.3376729665791915,-0.9036246003231195,0.9863222329480653,0.7481396872943551,0.8268084990917222,0.3802083333333333
37,T1,1000.0,192,1.2275701381701822,-0.7526337279896724,0.9697787972623078,0.6012086946910531,0.8435005159136633,0.3854166666666667
37,T1,10000.0,192,1.2947025237913636,-0.7633188564599344,1.0457528142369135,0.6481325108951241,0.834313754812644,0.328125
37,T3,1.0,192,0.9754362541921272,-0.11440711388881379,0.968703720589531,0.3944315230163631,0.7382628865153814,0.40625
37,T3,10.0,192,0.9793836376110844,-0.12231113037921859,0.9717161607206486,0.4055631938086889,0.7376887139465678,0.4010416666666667
37,T3,100.0,192,1.0123550229319376,-0.1841552778105723,0.9954644775731754,0.4105411904446874,0.728419928192861,0.4010416666666667
37,T3,1000.0,192,1.056031573779783,-0.28858372993973763,1.0158356735387244,0.4566818217012242,0.7289120761089871,0.390625
37,T3,10000.0,192,0.8894479981346349,-0.016493605973401396,0.8892950592169641,0.42935227966833633,0.7983869569354441,0.375
37,T5,1.0,192,1.314804927891147,-0.7794674907148668,1.0588401339793998,0.6643859850912044,0.7320700252374623,0.3072916666666667
37,T5,10.0,192,1.399209544942382,-0.8756278690219709,1.0913584130110099,0.7712561566775948,0.7246057818428844,0.328125
37,T5,100.0,192,1.9072032383897983,-1.3735565337311015,1.323165386929818,1.279840388344934,0.6520549765406394,0.2760416666666667
37,T5,1000.0,192,2.53314540162474,-1.948433265613594,1.618775288674407,2.2911717227905,0.5551018370638126,0.23958333333333334
37,T5,10000.0,192,1.928415706323135,-1.4432724986494367,1.278965062476676,1.4919709495513644,0.6428682154396204,0.23958333333333334
37,T8,1.0,192,0.5295872412997045,-0.0634136366616475,0.5257769078542495,0.2261659023655512,0.9411098526119914,0.5885416666666666
37,T8,10.0,192,0.5326666843293937,-0.10615260206369433,0.5219822043610077,0.2258351782533482,0.9434475552135902,0.5885416666666666
37,T8,100.0,192,0.7339520981998015,-0.44635553989765914,0.5826254495424655,0.4046834982358769,0.9293393149513108,0.4375
37,T8,1000.0,192,1.4610600966581504,-1.128244432833869,0.9283108885637964,1.367767095565796,0.8359132355400536,0.3229166666666667
37,T8,10000.0,192,1.448395669805873,-1.09960334334729,0.9427207983341972,1.2892320493432834,0.8134384807036319,0.2604166666666667
37,R0,1.0,192,1.2030606073660135,0.8367241277788914,0.8644348205553352,0.5641748205237748,0.8547378933318742,0.4322916666666667
37,R0,10.0,192,1.1493348518172182,0.7893955941353452,0.8353593224244356,0.48409348726272583,0.8710607992167206,0.4322916666666667
37,R0,100.0,192,0.8124568869886286,0.44293776009025304,0.6810964204145273,0.36483245313961277,0.9273297109604628,0.4739583333333333
37,R0,1000.0,192,0.6043342808422771,-0.12504795991090809,0.5912553853651332,0.236305981202205,0.9375827925464216,0.546875
37,R0,10000.0,192,0.7693078831859177,-0.35660807840732606,0.6816636249255433,0.44971397125989643,0.9119911009078684,0.4010416666666667
