layer,position,alpha,n,rmse,bias,rmse_debiased,medae,rho,within2x
18,R0,1000.0,192,0.8216293482519568,-0.007955752836742732,0.8215908299790936,0.540998007896249,0.9245818850954258,0.3229166666666667
18,R0,10000.0,192,1.3526890568546706,-0.0007323950798101553,1.352688858581982,1.217365334886992,0.8719630703962851,0.16666666666666666
22,T0,1.0,192,0.1580756559745459,-0.026414001263259577,0.15585317946403116,0.09282786495360762,0.99134995238319,0.9166666666666666
22,T0,10.0,192,0.20635841173239874,-0.015257591284393001,0.2057935859081051,0.14170369537444005,0.988643138844497,0.8645833333333334
22,T0,100.0,192,0.3307597098953768,-0.030781776236572595,0.32932425957070854,0.20880004498692992,0.9709258138639599,0.6875
22,T0,1000.0,192,0.5612665872406839,-0.05022452451495204,0.559014918486127,0.3510342049364197,0.9389361993157683,0.4166666666666667
22,T0,10000.0,192,1.1263107131001262,-0.020553162224172288,1.126123168204394,0.9551090069801601,0.8955041457176465,0.18229166666666666
22,T1,1.0,192,0.1351562332146872,0.007302713367264736,0.13495880021050308,0.06967453304091589,0.9916370386675967,0.9479166666666666
22,T1,10.0,192,0.1825182617226965,-0.013524791128514934,0.18201647147224007,0.09440520670679567,0.9907347674880324,0.9166666666666666
22,T1,100.0,192,0.29961893972193526,-0.023723548180936513,0.2986782588368351,0.17739846656581926,0.9776928477106928,0.734375
22,T1,1000.0,192,0.5020018582533678,-0.018308240202147497,0.5016678921662566,0.2923288345336914,0.9461133564259395,0.5208333333333334
22,T1,10000.0,192,1.004113396950476,-0.0030907074879395293,1.0041086402688946,0.7381217884782898,0.9252790946432711,0.20833333333333334
22,T3,1.0,192,0.1740034693735578,-0.0512760212293056,0.16627680836763273,0.1183383059736145,0.9918010879729721,0.921875
22,T3,10.0,192,0.21590033438940276,-0.07842337889182442,0.2011534937122527,0.12458806191018834,0.9904886935299694,0.84375
22,T3,100.0,192,0.332044908807981,-0.08547888500201577,0.320853832272754,0.21286512489604448,0.973632627402653,0.6666666666666666
22,T3,1000.0,192,0.5261517845542365,-0.08471161614068223,0.519287629816503,0.2601737458652169,0.9462774057313149,0.5260416666666666
22,T3,10000.0,192,1.097188360946474,-0.029347890192224318,1.0967957880743686,0.8867654308266281,0.9181839621857876,0.16666666666666666
22,T5,1.0,192,0.21927221122372567,-0.009357918577471107,0.21907243545192895,0.1342347601625279,0.9852801280843023,0.8854166666666666
22,T5,10.0,192,0.2780419529498473,-0.05816291821706169,0.27189042378252404,0.16434470593135583,0.9803996612493858,0.8020833333333334
22,T5,100.0,192,0.441363121920936,-0.13075969917285316,0.42154869999090255,0.26052253760983624,0.955197991587853,0.578125
22,T5,1000.0,192,0.7531008686324384,-0.14239127241281543,0.7395171694258306,0.5787847959077999,0.9279448958556205,0.2864583333333333
22,T5,10000.0,192,1.2876466770052108,-0.040194375343202284,1.2870191828381312,1.1464218601173997,0.8695023308156548,0.140625
22,T8,1.0,192,0.16857131261722202,-0.00827275268940005,0.16836819474126702,0.11657575037744997,0.9911859030778146,0.921875
22,T8,10.0,192,0.20755037239140103,-0.010134630894490806,0.20730278902234212,0.13857481276720318,0.9885201018654652,0.8958333333333334
22,T8,100.0,192,0.3154924240510709,-0.006270574929395048,0.315430102437411,0.1928980454392074,0.9758062806988762,0.7083333333333334
22,T8,1000.0,192,0.5760923396331923,0.00402661298505592,0.5760782674011526,0.345438695452003,0.9528393779463286,0.4322916666666667
22,T8,10000.0,192,1.2024068591128023,0.009832353117983805,1.2023666577519845,0.997600412866859,0.9269195876970245,0.16145833333333334
22,R0,1.0,192,0.16903636034567446,0.029177002085170416,0.16649923023315955,0.10626184643866174,0.990324644224594,0.9270833333333334
22,R0,10.0,192,0.21399562375493208,0.024102804037850364,0.212633915036561,0.1418677685154536,0.9876998553385886,0.875
22,R0,100.0,192,0.31988665084509565,0.03703329411439227,0.3177357463615466,0.1764808517773844,0.9724842822650257,0.6927083333333334
22,R0,1000.0,192,0.5264457037483603,0.04655076510997739,0.5243835478567019,0.31483231807817436,0.9459903194469079,0.484375
22,R0,10000.0,192,1.0937021471516697,0.023996987787804274,1.093438855748818,0.8913938014878509,0.9329073873432244,0.19270833333333334
